output;
'[ 1.00000000e+00, -8.00000000e+00,  9.99899342e-01,\n             -7.99838955e+00,  9.99798704e-01, -7.99677959e+00,\n              9.99597469e-01, -7.99356079e+00,  9.99396314e-01,\n             -7.99034394e+00,  9.99195241e-01, -7.98712903e+00,\n              9.97188948e-01, -7.95508639e+00,  9.95190696e-01,\n             -7.92323618e+00,  9.93200437e-01, -7.89157686e+00,\n              9.91218122e-01, -7.86010692e+00,  9.79044848e-01,\n             -7.66823051e+00,  9.67166946e-01, -7.48329520e+00,\n              9.55573799e-01, -7.30497028e+00,  9.44255288e-01,\n             -7.13294438e+00,  9.33201767e-01, -6.96692430e+00,\n              9.17113789e-01, -6.72878161e+00,  9.01571113e-01,\n             -6.50264378e+00,  8.86546471e-01, -6.28771718e+00,\n              8.72014391e-01, -6.08327278e+00,  8.57951040e-01,\n             -5.88863990e+00,  8.44334101e-01, -5.70320060e+00,\n              8.25991605e-01, -5.45809705e+00,  8.08429113e-01,\n             -5.22846105e+00,  7.91597912e-01, -5.01301803e+00,\n              7.75453257e-01, -4.81062203e+00,  7.59953980e-01,\n             -4.62024042e+00,  7.45062142e-01, -4.44094077e+00,\n              7.30742720e-01, -4.27187938e+00,  7.10860577e-01,\n             -4.04258208e+00,  6.92031689e-01, -3.83126287e+00,\n              6.74174522e-01, -3.63609029e+00,  6.57215745e-01,\n             -3.45546028e+00,  6.41089224e-01, -3.28796314e+00,\n              6.25735162e-01, -3.13235594e+00,  6.11099357e-01,\n             -2.98753939e+00,  5.93583906e-01, -2.81873482e+00,\n              5.77044541e-01, -2.66384322e+00,  5.61401883e-01,\n             -2.52137659e+00,  5.46584931e-01, -2.39004069e+00,\n              5.32529988e-01, -2.26870550e+00,  5.19179745e-01,\n             -2.15638086e+00,  5.06482499e-01, -2.05219617e+00,\n              4.91237498e-01, -1.93051423e+00,  4.76883422e-01,\n             -1.81934238e+00,  4.63344390e-01, -1.71750419e+00,\n              4.50552899e-01, -1.62398332e+00,  4.38448700e-01,\n             -1.53789810e+00,  4.26977850e-01, -1.45848067e+00,\n              4.16091906e-01, -1.38505979e+00,  4.02971206e-01,\n             -1.29908634e+00,  3.90652686e-01, -1.22087617e+00,\n              3.79064962e-01, -1.14952196e+00,  3.68144875e-01,\n             -1.08424519e+00,  3.57836341e-01, -1.02437478e+00,\n              3.48089388e-01, -9.69329773e-01,  3.38859340e-01,\n             -9.18605219e-01,  3.26791873e-01, -8.54343421e-01,\n              3.15554344e-01, -7.96596343e-01,  3.05063982e-01,\n             -7.44512257e-01,  2.95248666e-01, -6.97374195e-01,\n              2.86045271e-01, -6.54575173e-01,  2.77398301e-01,\n             -6.15598538e-01,  2.69258777e-01, -5.80002311e-01,\n              2.59865901e-01, -5.40242290e-01,  2.51106262e-01,\n             -5.04434833e-01,  2.42917911e-01, -4.72072889e-01,\n              2.35246725e-01, -4.42728172e-01,  2.28045210e-01,\n             -4.16036941e-01,  2.21271513e-01, -3.91688657e-01,\n              2.14888610e-01, -3.69416916e-01,  2.08863631e-01,\n             -3.48992129e-01,  2.03167290e-01, -3.30215582e-01,\n              1.97773413e-01, -3.12914584e-01,  1.90097866e-01,\n             -2.89097587e-01,  1.84279758e-01, -2.71672232e-01,\n              1.78807209e-01, -2.55776144e-01,  1.73650323e-01,\n             -2.41235476e-01,  1.68782552e-01, -2.27900399e-01,\n              1.64180247e-01, -2.15641228e-01,  1.59822268e-01,\n             -2.04345259e-01,  1.55689662e-01, -1.93914167e-01,\n              1.50877547e-01, -1.82112273e-01,  1.46353984e-01,\n             -1.71355908e-01,  1.42093774e-01, -1.61525125e-01,\n              1.38074569e-01, -1.52516693e-01,  1.34276480e-01,\n             -1.44241385e-01,  1.30681749e-01, -1.36621757e-01,\n              1.27274470e-01, -1.29590326e-01,  1.24040353e-01,\n             -1.23088073e-01,  1.20966524e-01, -1.17063199e-01,\n              1.18041355e-01, -1.11470092e-01,  1.15254317e-01,\n             -1.06268461e-01,  1.12595851e-01, -1.01422605e-01,\n              1.09676593e-01, -9.62316414e-02,  1.06904884e-01,\n             -9.14292342e-02,  1.04269814e-01, -8.69775520e-02,\n              1.01761521e-01, -8.28432566e-02,  9.93710708e-02,\n             -7.89968776e-02,  9.70903500e-02, -7.54122885e-02,\n              9.49119725e-02, -7.20662602e-02,  9.19534030e-02,\n             -6.76434265e-02,  8.91737052e-02, -6.36155974e-02,\n              8.65571335e-02, -5.99370987e-02,  8.40897377e-02,\n             -5.65686718e-02,  8.17591142e-02, -5.34764220e-02,\n              7.95541973e-02, -5.06309625e-02,  7.74650838e-02,\n             -4.80067137e-02,  7.52251818e-02, -4.52706237e-02,\n              7.31111735e-02, -4.27619495e-02,  7.11127352e-02,\n             -4.04561690e-02,  6.92206415e-02, -3.83319778e-02,\n              6.74266239e-02, -3.63707971e-02,  6.57232496e-02,\n             -3.45563644e-02,  6.41038180e-02, -3.28743960e-02,\n              6.25622734e-02, -3.13123045e-02,  6.10931287e-02,\n             -2.98589630e-02,  5.94530400e-02, -2.82773118e-02,\n              5.78987057e-02, -2.68180807e-02,  5.64235735e-02,\n             -2.54689566e-02,  5.50217403e-02, -2.42191347e-02,\n              5.36878752e-02, -2.30591031e-02,  5.22591243e-02,\n             -2.18481280e-02,  5.09044470e-02, -2.07301012e-02,\n              4.96182281e-02, -1.96957480e-02,  4.83954060e-02,\n             -1.87369222e-02,  4.72314064e-02, -1.78464457e-02,\n              4.57594277e-02, -1.67514011e-02,  4.43764298e-02,\n             -1.57541405e-02,  4.30745738e-02, -1.48433521e-02,\n              4.18469247e-02, -1.40093210e-02,  4.06873139e-02,\n             -1.32436602e-02,  3.95902375e-02, -1.25390953e-02,\n              3.87880411e-02, -1.20360971e-02,  3.80177077e-02,\n             -1.15627688e-02,  3.72773763e-02, -1.11168222e-02,\n              3.65653275e-02, -1.06961854e-02,  3.58799711e-02,\n             -1.02989786e-02,  3.46217967e-02, -9.58935003e-03,\n              3.34488782e-02, -8.95061959e-03,  3.23528247e-02,\n             -8.37364294e-03,  3.13263227e-02, -7.85070817e-03,\n              3.03629560e-02, -7.37527289e-03,  2.94570735e-02,\n             -6.94175352e-03,  2.89648168e-02, -6.71168489e-03,\n              2.84887418e-02, -6.49286727e-03,  2.80280636e-02,\n             -6.28457878e-03,  2.75820471e-02, -6.08615458e-03,\n              2.71500034e-02, -5.89698148e-03,  2.63094954e-02,\n             -5.53751626e-03,  2.55194655e-02, -5.20994462e-03,\n              2.47754993e-02, -4.91060261e-03,  2.40736820e-02,\n             -4.63633708e-03,  2.34105305e-02, -4.38442330e-03,\n              2.27141303e-02, -4.12745349e-03,  2.20579657e-02,\n             -3.89243058e-03,  2.14386474e-02, -3.67692464e-03,\n              2.08531565e-02, -3.47883294e-03,  2.02987951e-02,\n             -3.29632855e-03,  1.97469209e-02, -3.11952697e-03,\n              1.92242608e-02, -2.95657754e-03,  1.87285549e-02,\n             -2.80607007e-03,  1.82577704e-02, -2.66676938e-03,\n              1.78100741e-02, -2.53758985e-03,  1.73457344e-02,\n             -2.40699596e-03,  1.69049920e-02, -2.28622998e-03,\n              1.64860925e-02, -2.17432992e-03,  1.60874514e-02,\n             -2.07044871e-03,  1.57076339e-02, -1.97383806e-03,\n              1.53325974e-02, -1.88070830e-03,  1.49750521e-02,\n             -1.79401745e-03,  1.46338022e-02, -1.71318532e-03,\n              1.43077586e-02, -1.63769564e-03,  1.39959270e-02,\n             -1.56708777e-03,  1.36688591e-02, -1.49470166e-03,\n              1.33567286e-02, -1.42721757e-03,  1.30585349e-02,\n             -1.36420266e-03,  1.27733651e-02, -1.30527083e-03,\n              1.25003840e-02, -1.25007680e-03,  1.22331625e-02,\n             -1.19720211e-03,  1.19771267e-02, -1.14761250e-03,\n              1.17315887e-02, -1.10104137e-03,  1.14959157e-02,\n             -1.05724862e-03,  1.12695251e-02, -1.01601756e-03,\n              1.10289415e-02, -9.73100404e-04,  1.07984153e-02,\n             -9.32846178e-04,  1.05773287e-02, -8.95039050e-04,\n              1.03651135e-02, -8.59484614e-04,  1.01612462e-02,\n             -8.26007396e-04,  9.96402182e-03, -7.94253844e-04,\n              9.77430770e-03, -7.64296724e-04,  9.59168287e-03,\n             -7.36003040e-04,  9.41575728e-03, -7.09251878e-04,\n              9.24616892e-03, -6.83933115e-04,  9.06400582e-03,\n             -6.57249610e-04,  8.88888183e-03, -6.32097758e-04,\n              8.72039665e-03, -6.08362539e-04,  8.55817980e-03,\n             -5.85939529e-04,  8.40188785e-03, -5.64733754e-04,\n              8.25120203e-03, -5.44658678e-04,  8.10582601e-03,\n             -5.25635321e-04,  7.96548399e-03, -5.07591480e-04,\n              7.81435062e-03, -4.88512608e-04,  7.66884588e-03,\n             -4.70489594e-04,  7.52866068e-03, -4.53445871e-04,\n              7.39350855e-03, -4.37311766e-04,  7.23251635e-03,\n             -4.18474362e-04,  7.07838603e-03, -4.00828371e-04,\n              6.93068827e-03, -3.84275510e-04,  6.78902826e-03,\n             -3.68727235e-04,  6.65304319e-03, -3.54103868e-04,\n              6.47968042e-03, -3.35890066e-04,  6.34258714e-03,\n             -3.21827293e-04,  6.21117491e-03, -3.08629434e-04], [ 1.00000000e+00, -1.30000000e+01,  9.99836434e-01,\n             -1.29971316e+01,  9.99672903e-01, -1.29942645e+01,\n              9.99345915e-01, -1.29885333e+01,  9.99019071e-01,\n             -1.29828072e+01,  9.98692370e-01, -1.29770861e+01,\n              9.95433265e-01, -1.29201496e+01,  9.92188427e-01,\n             -1.28637077e+01,  9.88957733e-01, -1.28077545e+01,\n              9.85741062e-01, -1.27522841e+01,  9.66010510e-01,\n             -1.24172361e+01,  9.46791659e-01, -1.20993734e+01,\n              9.28058549e-01, -1.17974843e+01,  9.09787005e-01,\n             -1.15104655e+01,  8.91954512e-01, -1.12373108e+01,\n              8.66008337e-01, -1.08519467e+01,  8.40936256e-01,\n             -1.04928923e+01,  8.16679344e-01, -1.01577049e+01,\n              7.93184118e-01, -9.84422826e+00,  7.70401852e-01,\n             -9.55055195e+00,  7.48288057e-01, -9.27497766e+00,\n              7.18392596e-01, -8.91693942e+00,  6.89625847e-01,\n             -8.58776157e+00,  6.61898211e-01, -8.28431609e+00,\n              6.35129641e-01, -8.00389823e+00,  6.09248383e-01,\n             -7.74415783e+00,  5.84189904e-01, -7.50304356e+00,\n              5.59895988e-01, -7.27875713e+00,  5.25800326e-01,\n             -6.97920881e+00,  4.93069015e-01, -6.70777915e+00,\n              4.61576227e-01, -6.46093078e+00,  4.31211719e-01,\n             -6.23566584e+00,  4.01878505e-01, -6.02942671e+00,\n              3.73490943e-01, -5.84001766e+00,  3.45973155e-01,\n             -5.66554259e+00,  3.12394388e-01, -5.46420174e+00,\n              2.79974270e-01, -5.28118466e+00,  2.48609673e-01,\n             -5.11407998e+00,  2.18210934e-01, -4.96082571e+00,\n              1.88699941e-01, -4.81964655e+00,  1.60008563e-01,\n             -4.68900433e+00,  1.32077335e-01, -4.56755854e+00,\n              9.76476620e-02, -4.42486179e+00,  6.42681603e-02,\n             -4.29301261e+00,  3.18627435e-02, -4.17022890e+00,\n              3.67998697e-04, -4.05497609e+00, -3.02685517e-02,\n             -3.94592737e+00, -6.00899176e-02, -3.84193276e+00,\n             -8.91308987e-02, -3.74199482e+00, -1.25127484e-01,\n             -3.61890443e+00, -1.59939257e-01, -3.49950882e+00,\n             -1.93596052e-01, -3.38256117e+00, -2.26116723e-01,\n             -3.26705959e+00, -2.57511423e-01, -3.15222254e+00,\n             -2.87783650e-01, -3.03746818e+00, -3.16932114e-01,\n             -2.92239585e+00, -3.55643965e-01, -2.76119571e+00,\n             -3.92151511e-01, -2.59876443e+00, -4.26439429e-01,\n             -2.43538278e+00, -4.58498794e-01, -2.27169342e+00,\n             -4.88331347e-01, -2.10860280e+00, -5.15952418e-01,\n             -1.94718433e+00, -5.41392576e-01, -1.78858751e+00,\n             -5.69802659e-01, -1.59879022e+00, -5.95092427e-01,\n             -1.41698409e+00, -6.17410521e-01, -1.24484408e+00,\n             -6.36930522e-01, -1.08365933e+00, -6.53844158e-01,\n             -9.34301465e-01, -6.68354324e-01, -7.97234738e-01,\n             -6.80668554e-01, -6.72556130e-01, -6.90993327e-01,\n             -5.60053405e-01, -6.99529422e-01, -4.59270740e-01,\n             -7.06468387e-01, -3.69574062e-01, -7.14360624e-01,\n             -2.52696198e-01, -7.18759210e-01, -1.73231311e-01,\n             -7.21638375e-01, -1.06057699e-01, -7.23237157e-01,\n             -4.96325929e-02, -7.23763540e-01, -2.51619560e-03,\n             -7.23396941e-01,  3.66012848e-02, -7.22291042e-01,\n              6.88890691e-02, -7.20576714e-01,  9.53755172e-02,\n             -7.17787239e-01,  1.21371162e-01, -7.14412322e-01,\n              1.41315288e-01, -7.10591419e-01,  1.56380506e-01,\n             -7.06436769e-01,  1.67526051e-01, -7.02038405e-01,\n              1.75532320e-01, -6.97468332e-01,  1.81031722e-01,\n             -6.92783968e-01,  1.84535310e-01, -6.88030952e-01,\n              1.86455264e-01, -6.83245433e-01,  1.87123572e-01,\n             -6.78455916e-01,  1.86807387e-01, -6.73684762e-01,\n              1.85721549e-01, -6.68949386e-01,  1.84038737e-01,\n             -6.63546899e-01,  1.81534787e-01, -6.58225314e-01,\n              1.78588325e-01, -6.52995680e-01,  1.75329928e-01,\n             -6.47865660e-01,  1.71860720e-01, -6.42840279e-01,\n              1.68258957e-01, -6.37922526e-01,  1.64584767e-01,\n             -6.33113831e-01,  1.60884228e-01, -6.26408644e-01,\n              1.55599799e-01, -6.19925671e-01,  1.50405867e-01,\n             -6.13659983e-01,  1.45350628e-01, -6.07605011e-01,\n              1.40464204e-01, -6.01753196e-01,  1.35763944e-01,\n             -5.96096445e-01,  1.31258348e-01, -5.90626441e-01,\n              1.26949799e-01, -5.84639525e-01,  1.22300423e-01,\n             -5.78870100e-01,  1.17895147e-01, -5.73306661e-01,\n              1.13724318e-01, -5.67938210e-01,  1.09776748e-01,\n             -5.62754305e-01,  1.06040439e-01, -5.57745089e-01,\n              1.02503189e-01, -5.52901289e-01,  9.91529641e-02,\n             -5.48214199e-01,  9.59781044e-02, -5.43675665e-01,\n              9.29674721e-02, -5.38523543e-01,  8.96263316e-02,\n             -5.33554397e-01,  8.64813499e-02, -5.28757578e-01,\n              8.35177186e-02, -5.24123241e-01,  8.07218194e-02,\n             -5.19642275e-01,  7.80811942e-02, -5.14762309e-01,\n              7.52752538e-02, -5.10055529e-01,  7.26373390e-02,\n             -5.05511678e-01,  7.01539426e-02, -5.01121315e-01,\n              6.78128574e-02, -4.96875739e-01,  6.56030181e-02,\n             -4.91410001e-01,  6.28353765e-02, -4.86171423e-01,\n              6.02631885e-02, -4.81144175e-01,  5.78677515e-02,\n             -4.76313928e-01,  5.56324804e-02, -4.71667690e-01,\n              5.35425863e-02, -4.67193649e-01,  5.15851122e-02,\n             -4.63871908e-01,  5.01661654e-02, -4.60640631e-01,\n              4.88135875e-02, -4.57495626e-01,  4.75230679e-02,\n             -4.54432973e-01,  4.62906452e-02, -4.51448999e-01,\n              4.51126801e-02, -4.45874977e-01,  4.29716522e-02,\n             -4.40561021e-01,  4.10011254e-02, -4.35486742e-01,\n              3.91824993e-02, -4.30633948e-01,  3.74997609e-02,\n             -4.25986348e-01,  3.59387644e-02, -4.21529320e-01,\n              3.44873939e-02, -4.19070552e-01,  3.37055450e-02,\n             -4.16667066e-01,  3.29540082e-02, -4.14316735e-01,\n              3.22311486e-02, -4.12017548e-01,  3.15354333e-02,\n             -4.09767598e-01,  3.08654336e-02, -4.05323965e-01,\n              2.95732218e-02, -4.01063564e-01,  2.83723194e-02,\n             -3.96973640e-01,  2.72537737e-02, -3.93042664e-01,\n              2.62097934e-02, -3.89260186e-01,  2.52334960e-02,\n             -3.85213370e-01,  2.42190817e-02, -3.81326882e-01,\n              2.32735925e-02, -3.77589982e-01,  2.23905422e-02,\n             -3.73992924e-01,  2.15642273e-02, -3.70526844e-01,\n              2.07895895e-02, -3.67015381e-01,  2.00260374e-02,\n             -3.63631172e-01,  1.93100168e-02, -3.60366399e-01,\n              1.86374197e-02, -3.57213908e-01,  1.80045911e-02,\n             -3.54167141e-01,  1.74082613e-02, -3.50954594e-01,\n              1.67954826e-02, -3.47853688e-01,  1.62193108e-02,\n             -3.44857837e-01,  1.56767061e-02, -3.41960993e-01,\n              1.51649524e-02, -3.39157594e-01,  1.46816079e-02,\n             -3.36346290e-01,  1.42084733e-02, -3.33624524e-01,\n              1.37612770e-02, -3.30987442e-01,  1.33380385e-02,\n             -3.28430560e-01,  1.29369699e-02, -3.25949721e-01,\n              1.25564519e-02, -3.23309040e-01,  1.21606121e-02,\n             -3.20750653e-01,  1.17860145e-02, -3.18270192e-01,\n              1.14310705e-02, -3.15863614e-01,  1.10943437e-02,\n             -3.13527166e-01,  1.07745295e-02, -3.11207864e-01,\n              1.04638830e-02, -3.08954729e-01,  1.01685157e-02,\n             -3.06764540e-01,  9.88737803e-03, -3.04634295e-01,\n              9.61951275e-03, -3.02561191e-01,  9.36404414e-03,\n             -3.00328382e-01,  9.09456901e-03, -2.98159154e-01,\n              8.83832516e-03, -2.96050418e-01,  8.59440527e-03,\n             -2.93999292e-01,  8.36198207e-03, -2.92003089e-01,\n              8.14029804e-03, -2.90047099e-01,  7.92734454e-03,\n             -2.88141789e-01,  7.72391590e-03, -2.86284915e-01,\n              7.52941609e-03, -2.84474369e-01,  7.34329665e-03,\n             -2.82708173e-01,  7.16505202e-03, -2.80787471e-01,\n              6.97488628e-03, -2.78917251e-01,  6.79334821e-03,\n             -2.77095245e-01,  6.61989022e-03, -2.75319328e-01,\n              6.45400949e-03, -2.73587504e-01,  6.29524258e-03,\n             -2.71897899e-01,  6.14316231e-03, -2.70248751e-01,\n              5.99737423e-03, -2.68638400e-01,  5.85751354e-03,\n             -2.66883493e-01,  5.70787073e-03, -2.65173002e-01,\n              5.56476479e-03, -2.63505002e-01,  5.42780591e-03,\n             -2.61877684e-01,  5.29662087e-03, -2.59913831e-01,\n              5.14146778e-03, -2.58006889e-01,  4.99408426e-03,\n             -2.56154043e-01,  4.85389148e-03, -2.54352679e-01,\n              4.72042210e-03, -2.52600348e-01,  4.59322951e-03,\n             -2.50332270e-01,  4.43241049e-03, -2.48510602e-01,\n              4.30630924e-03, -2.46740222e-01,  4.18633635e-03]';
'[0],[0]';
'[0],[0]';
'[0],[0]';
'[0],[0]';
'[0],[0]';
'[0],[0]';
'[0],[0]';
'[0],[0]';
'[0],[0]';
'[0],[0]';
'[0],[0]';
'[0],[0]';
'[0],[0]';
'[0],[0]';
'[0],[0]';
'[0],[0]';
'[0],[0]';
'[0],[0]';
'[0],[0]';
'[0],[0]';
'[0],[0]';
